ID,birth,education,marital_status,income,number_of_children,days_since_last_purchase,customer_enrollment_date,customer_complaint_status,discounted_purchases,website_purchases,catalogue_purchases,store_purchases,web_visits_month,campaign1_accepted,campaign2_accepted,campaign3_accepted,campaign4_accepted,campaign5_accepted
4119,1963,Master,Together,38620.0,0,56,11-05-2013,0,1,2,5,3,3,0,0,0,0,0
4767,1965,2n Cycle,Married,70924.0,0,41,07-04-2014,0,1,6,6,7,3,0,0,0,0,1
6912,1967,PhD,Married,63246.0,2,60,20-08-2013,0,1,6,3,12,4,0,0,0,0,0
1357,1970,Graduation,Together,74854.0,3,90,08-04-2013,0,7,2,5,5,5,0,0,0,0,0
7861,1952,Master,Married,77027.0,1,23,05-02-2014,0,2,8,3,6,4,0,0,0,0,0
11088,1971,PhD,Together,78642.0,1,83,21-04-2013,0,1,4,9,4,6,0,0,0,0,0
10010,1953,PhD,Divorced,36957.0,2,43,06-09-2012,0,4,3,2,2,9,0,0,0,0,0
2831,1976,Graduation,Together,78416.0,1,99,27-06-2014,0,2,7,7,10,3,0,0,0,0,0
1173,1947,Master,Together,77632.0,0,73,10-03-2013,0,1,4,2,6,2,0,0,0,1,1
5185,1955,Graduation,Married,74268.0,0,83,14-02-2013,0,1,4,3,5,2,0,0,0,0,0
3104,1961,Graduation,Single,82332.0,0,89,17-09-2012,0,1,5,3,12,2,0,0,0,0,1
979,1975,Graduation,Single,33249.0,1,11,20-02-2013,0,2,2,1,3,6,0,0,0,0,0
1826,1970,Graduation,Divorced,84835.0,0,0,16-06-2014,0,1,4,4,6,1,0,0,0,0,0
2072,1969,PhD,Together,53374.0,1,34,16-08-2012,0,6,4,2,9,9,0,0,1,0,0
9645,1968,Graduation,Married,64590.0,0,98,14-10-2012,0,1,9,4,10,6,0,0,0,0,0
10652,1957,Master,Together,65487.0,0,48,10-01-2014,0,3,3,5,6,2,0,0,0,0,0
5150,1979,Basic,Single,20194.0,1,64,17-12-2012,0,2,2,0,3,6,0,0,0,0,0
7369,1981,Master,Married,36959.0,1,56,02-10-2013,0,2,2,0,3,8,0,0,0,0,0
1987,,Basic,Single,21063.0,1,34,25-09-2013,0,2,2,0,3,6,0,0,0,0,0
8443,1972,Graduation,Single,24762.0,1,16,10-02-2014,0,3,3,1,2,8,0,0,1,0,0
2166,1960,2n Cycle,Widow,46779.0,2,55,12-07-2013,0,1,0,1,2,4,0,0,0,0,0
1685,1967,PhD,Together,62981.0,0,21,17-03-2013,0,1,4,5,13,3,0,0,0,1,0
3565,1955,Master,Married,38452.0,2,62,30-03-2014,0,3,3,0,3,7,0,0,0,0,0
10390,1959,2n Cycle,Married,26887.0,1,27,10-02-2013,0,12,1,0,3,6,0,0,0,0,0
3799,1955,Graduation,Married,67225.0,1,4,26-11-2013,0,3,7,2,11,5,0,0,0,0,0
4216,1981,Graduation,Single,91065.0,0,33,22-02-2013,0,1,7,9,9,3,1,0,0,0,1
2711,1976,Master,Together,30560.0,1,6,27-06-2013,0,1,1,0,3,7,0,0,0,0,0
6439,1958,Graduation,Married,61074.0,1,37,17-08-2012,0,7,11,5,8,7,0,0,0,0,0
8402,1953,Master,Married,67087.0,1,40,17-12-2013,0,2,7,5,8,4,0,0,0,0,0
7254,1969,Graduation,Together,38361.0,1,74,27-12-2013,0,3,3,1,3,7,0,0,0,0,0
7851,1949,Graduation,Widow,70165.0,0,60,22-09-2013,0,1,3,7,11,1,0,0,0,0,0
3979,1983,PhD,Divorced,90687.0,0,98,22-05-2013,0,1,6,2,8,2,0,0,0,0,1
5667,1964,PhD,Married,60896.0,1,90,11-10-2012,0,3,9,10,4,6,0,0,0,0,0
2350,1972,Graduation,Married,59666.0,2,87,22-03-2013,0,7,3,2,8,8,0,0,0,1,0
9240,1971,PhD,Single,60504.0,1,73,07-02-2014,0,2,6,2,8,6,0,0,0,0,0
569,1991,Graduation,Single,90273.0,0,32,14-12-2013,0,1,5,6,7,2,1,0,0,1,1
2625,1954,2n Cycle,Single,42607.0,1,30,17-11-2013,0,2,3,2,7,3,0,0,0,0,0
10858,1975,Graduation,Together,76532.0,2,38,09-09-2013,0,4,9,5,7,5,0,0,0,0,0
4947,1966,2n Cycle,Single,89572.0,0,44,15-09-2012,0,1,7,7,9,4,1,0,0,1,0
9687,1975,Graduation,Single,73170.0,0,1,31-05-2014,0,1,5,4,6,2,0,0,0,0,0
1772,1975,PhD,Married,79174.0,0,2,11-01-2013,0,1,5,6,7,2,1,0,0,0,1
2795,1958,Master,Single,30523.0,3,0,01-07-2013,0,1,1,0,2,7,0,0,0,0,0
5320,1973,Master,Divorced,44051.0,2,20,29-01-2013,0,4,3,1,4,6,0,0,0,0,0
5393,1977,Graduation,Single,23763.0,1,64,07-08-2012,0,1,1,0,3,7,0,0,0,0,0
6606,1969,Master,Married,70091.0,1,11,31-03-2013,0,2,5,2,10,8,0,0,0,1,0
11187,1978,Basic,Single,26487.0,1,23,20-05-2013,0,3,2,1,3,5,0,0,0,0,0
3924,1965,PhD,Divorced,57912.0,1,34,17-03-2014,0,5,8,3,12,5,0,0,0,1,0
3536,1960,Graduation,Together,19740.0,1,65,24-03-2013,0,2,1,1,3,5,0,0,0,0,0
6182,1984,Graduation,Together,26646.0,1,26,10-02-2014,0,2,2,0,4,6,0,0,0,0,0
2563,1961,Basic,Married,28249.0,0,80,15-06-2014,0,1,2,0,3,6,0,0,0,0,0
9805,1953,Master,Together,56129.0,1,65,20-06-2013,0,4,6,2,10,4,0,0,0,0,0
6518,1951,PhD,Widow,67680.0,1,8,11-06-2013,0,1,7,3,8,5,0,0,0,0,0
5602,1989,PhD,Together,66973.0,0,98,17-05-2013,0,1,8,7,12,3,0,0,0,0,0
5491,1951,Master,Together,47352.0,1,70,11-04-2013,0,4,6,1,5,7,0,0,0,0,0
8278,1990,PhD,Married,74214.0,0,3,26-08-2012,0,1,8,2,5,5,0,0,0,0,0
10906,1948,PhD,Together,46681.0,2,52,08-10-2013,0,2,4,6,4,5,0,0,0,0,0
8360,1971,2n Cycle,Married,54690.0,2,76,07-11-2013,0,3,3,1,5,3,0,0,0,0,0
4096,1968,Master,Divorced,41335.0,1,24,26-12-2013,0,3,4,1,4,7,0,0,0,0,0
8387,1957,Graduation,Married,43140.0,1,68,05-01-2013,0,1,4,1,5,6,0,0,0,0,0
5120,1982,2n Cycle,Together,66664.0,0,78,25-09-2012,0,1,5,7,6,3,0,0,0,0,0
3661,1995,2n Cycle,Single,80617.0,0,42,12-10-2012,0,1,4,6,8,2,0,0,0,0,0
1503,1976,PhD,Together,162397.0,2,31,03-06-2013,0,0,0,0,1,1,0,0,0,0,0
4351,1955,Graduation,Divorced,37244.0,2,90,27-04-2013,0,1,1,1,2,7,0,0,1,0,0
9463,1959,Graduation,Together,71706.0,1,16,13-11-2012,0,4,9,5,7,5,0,0,0,0,0
6653,1970,PhD,Married,55158.0,2,72,30-07-2012,0,4,7,2,5,7,0,0,0,0,0
8180,1952,Master,Divorced,59354.0,2,53,15-11-2013,0,3,6,1,5,6,0,0,0,0,0
6312,1959,Graduation,Married,65031.0,1,29,17-03-2013,0,4,10,3,13,7,0,0,0,0,0
8432,1956,Graduation,Together,54450.0,2,0,14-09-2012,0,12,9,2,8,8,0,0,0,0,0
4725,1950,PhD,Together,50616.0,1,71,13-04-2014,0,1,1,1,4,2,0,0,0,0,0
5989,1959,2n Cycle,Divorced,78353.0,1,51,16-04-2013,0,1,10,2,11,8,0,0,0,0,0
1079,1971,PhD,Married,71969.0,1,59,16-10-2012,0,3,3,4,9,8,0,0,0,1,0
5547,1982,PhD,Married,84169.0,0,9,07-08-2013,0,1,7,6,6,3,0,0,0,1,1
9235,1957,Graduation,Single,,2,45,27-05-2014,0,1,1,0,2,7,0,0,0,0,0
48,1964,Graduation,Together,55761.0,1,97,24-04-2014,0,2,4,1,3,6,0,0,0,1,0
3388,1967,Graduation,Divorced,70844.0,2,16,30-10-2013,0,5,6,1,5,7,0,0,0,0,0
5268,1960,Graduation,Married,29440.0,2,95,11-08-2013,0,2,1,0,4,7,0,0,0,0,0
3107,,Graduation,Together,71322.0,1,31,02-05-2014,0,1,4,1,7,2,0,0,0,0,0
9353,1959,Graduation,Single,62450.0,1,61,06-01-2014,0,2,5,5,4,3,0,0,0,1,0
3139,1982,2n Cycle,Single,74116.0,0,53,30-12-2013,0,1,4,4,10,2,0,0,0,1,0
7503,1976,Graduation,Single,75825.0,0,40,12-10-2012,0,0,5,8,9,4,0,0,1,0,0
8041,1971,PhD,Widow,47111.0,1,35,08-09-2012,0,6,3,2,10,9,0,0,0,0,0
10092,1954,Graduation,Divorced,70044.0,1,46,18-02-2013,0,4,7,10,5,5,0,0,0,0,0
7192,1955,Graduation,Together,65748.0,1,58,15-04-2013,1,2,2,4,10,1,0,0,0,0,0
9370,1945,PhD,Married,65846.0,0,68,17-05-2013,0,1,6,3,6,4,0,0,0,0,0
1518,1965,Master,Married,62694.0,2,29,17-06-2013,0,5,9,3,7,7,0,0,0,0,0
2261,1969,Graduation,Married,26304.0,1,5,23-06-2013,0,1,1,0,2,7,0,0,0,0,0
10699,1985,Graduation,Married,44322.0,1,30,16-06-2014,0,2,3,0,3,8,0,0,0,0,0
967,1976,Graduation,Married,46049.0,2,11,21-07-2013,0,10,5,2,9,7,0,0,0,0,0
5455,1971,PhD,Married,32011.0,1,89,22-08-2013,0,3,2,1,4,7,0,0,0,0,0
6310,1978,Graduation,Married,33039.0,1,4,09-09-2013,0,1,2,0,4,5,0,0,0,0,0
606,,Graduation,Single,25930.0,2,87,10-10-2013,0,1,1,0,2,7,0,0,0,0,0
8553,1965,Graduation,Married,44300.0,2,65,23-06-2013,0,2,1,0,3,6,0,0,0,0,0
11056,,Graduation,Married,72099.0,0,18,27-10-2012,0,1,3,4,10,1,0,0,0,0,0
123,1951,Graduation,Widow,67046.0,1,92,06-01-2013,0,2,4,5,4,2,0,0,0,0,0
3170,1957,Master,Together,68148.0,0,86,31-08-2013,0,1,4,4,6,2,0,0,0,0,0
4687,1958,Master,Married,80739.0,0,92,23-05-2013,0,1,3,11,9,1,0,0,0,0,0
2632,1954,Graduation,Married,50501.0,2,10,18-06-2013,0,7,5,4,4,6,0,0,1,0,0
2139,1975,Master,Married,7500.0,1,19,02-10-2013,0,3,2,0,3,5,0,0,0,0,0
2061,1955,Graduation,Married,50737.0,1,61,11-05-2013,0,1,2,0,4,6,0,0,0,1,0
1628,1971,Graduation,Together,71796.0,0,54,24-10-2013,0,1,9,3,4,4,0,0,0,0,0
6999,1980,Master,Married,69661.0,0,80,13-05-2014,0,1,7,3,12,3,0,0,0,0,0
6457,1976,Graduation,Divorced,64892.0,1,77,29-05-2014,0,2,6,4,12,4,0,0,0,0,0
4369,1957,Master,Absurd,65487.0,0,48,10-01-2014,0,3,3,5,6,2,0,0,0,0,0
5519,1956,Graduation,Together,64090.0,1,8,07-08-2013,0,1,6,9,4,5,0,0,0,0,0
702,1975,2n Cycle,Widow,47682.0,1,80,15-02-2013,0,4,4,3,8,5,0,0,0,0,0
10722,1973,Graduation,Together,55593.0,1,63,21-08-2013,0,2,6,6,3,6,0,0,1,0,0
11191,1986,Graduation,Divorced,41411.0,0,11,07-12-2013,0,1,2,1,4,6,0,0,0,0,0
9905,1952,Graduation,Together,34074.0,2,69,13-07-2013,0,5,3,3,3,6,0,0,1,0,0
1378,1972,2n Cycle,Together,50334.0,1,24,24-07-2013,0,6,7,4,6,6,0,0,0,0,0
6715,1948,PhD,Single,60200.0,1,3,,0,6,6,2,11,6,0,0,0,0,0
2948,1954,Master,Divorced,62637.0,1,76,01-03-2014,0,1,2,2,5,2,0,0,0,0,0
10711,,Graduation,Married,69755.0,0,23,02-10-2013,0,1,3,6,12,1,0,0,0,0,0
4442,,Graduation,Single,46524.0,1,70,05-04-2013,0,2,1,1,5,3,0,0,0,0,0
1050,1952,Graduation,Married,28332.0,0,58,30-04-2014,0,1,2,1,4,2,0,0,0,0,0
1411,1952,Graduation,Divorced,82623.0,0,58,10-11-2013,0,1,2,9,4,1,0,0,0,0,0
10177,1954,Graduation,Divorced,72071.0,1,4,14-02-2013,0,3,5,4,8,2,0,0,0,0,0
11181,1949,PhD,Married,156924.0,0,85,29-08-2013,0,0,0,0,0,0,0,0,0,0,0
3571,1961,PhD,Together,63342.0,1,48,16-10-2012,0,3,8,3,5,6,0,0,0,1,0
2005,1990,Graduation,Married,35765.0,1,86,11-12-2013,0,2,2,0,4,6,0,0,0,0,0
5710,1970,Graduation,Together,40548.0,1,31,10-10-2012,0,2,2,1,4,5,0,0,0,1,0
10560,1980,PhD,Single,36802.0,1,23,16-06-2014,0,1,1,0,3,5,0,0,0,0,0
891,1951,Master,Together,29298.0,2,60,07-09-2013,0,1,1,0,2,5,0,0,0,0,0
9289,1979,Graduation,Married,36781.0,1,16,10-04-2014,0,1,2,1,2,8,0,0,0,0,0
5057,1961,Master,Married,61794.0,1,74,14-09-2013,0,2,4,4,10,2,0,0,0,0,0
7458,1956,Master,Together,34941.0,2,26,06-03-2013,0,2,3,0,3,8,0,0,0,0,0
7286,1968,Graduation,Together,41728.0,1,92,24-05-2013,0,1,2,0,2,10,0,0,0,0,0
10669,1981,Graduation,Married,54386.0,1,8,17-05-2013,0,2,3,2,10,3,0,0,0,0,0
1008,1981,PhD,Together,44953.0,0,31,21-12-2012,0,1,7,3,13,6,0,0,1,0,0
4686,1962,PhD,Widow,82571.0,0,28,02-04-2014,0,0,6,5,13,2,0,0,0,0,1
0,1985,Graduation,Married,70951.0,0,66,,0,1,3,4,9,1,0,0,0,0,0
9499,1954,Graduation,Married,93404.0,3,97,07-05-2013,0,3,3,4,7,5,0,0,0,1,1
9576,1982,PhD,Together,32313.0,1,60,11-02-2013,0,3,4,0,4,9,0,0,0,0,0
1517,1969,Graduation,Single,30822.0,1,92,14-06-2013,0,1,1,0,3,7,0,0,0,0,0
1763,1988,Graduation,Together,87679.0,0,62,27-07-2013,0,1,7,11,10,4,1,0,1,0,1
3182,1973,PhD,Single,46854.0,2,81,31-03-2014,0,6,5,1,3,8,0,0,1,0,0
1340,1986,Graduation,Married,92910.0,0,42,24-04-2014,0,1,6,7,13,1,1,0,0,1,1
9617,1951,Graduation,Single,15033.0,0,37,16-04-2014,0,1,1,0,3,3,0,0,0,0,0
9064,1982,Graduation,Married,69109.0,0,10,09-11-2012,0,1,6,6,7,4,0,0,0,0,1
7422,1987,Graduation,Single,46923.0,1,90,22-08-2012,0,3,5,1,7,7,0,0,0,0,0
4796,1952,Graduation,Divorced,49638.0,1,71,19-04-2014,0,1,1,0,3,2,0,0,0,0,0
5510,1977,Master,Married,43263.0,1,2,21-11-2012,0,3,5,2,6,5,0,0,0,0,0
7034,1978,2n Cycle,Married,25804.0,1,34,01-09-2013,0,2,2,0,3,8,0,0,0,0,0
4261,1946,PhD,Single,82800.0,0,23,24-11-2012,0,1,7,6,12,3,1,0,0,0,1
8093,1969,Master,Married,79734.0,0,72,28-06-2014,0,1,4,3,6,1,1,0,0,0,0
2724,1981,Master,Single,36143.0,1,33,30-03-2014,0,1,0,1,2,3,0,0,0,0,0
437,1976,Master,Divorced,75012.0,0,41,25-01-2014,0,1,3,8,11,1,0,0,0,0,0
3870,1978,2n Cycle,Together,63855.0,0,28,09-02-2013,0,1,7,3,13,4,0,0,0,0,0
1361,1974,Master,Married,82584.0,0,26,04-06-2013,0,1,3,4,8,1,0,0,0,1,1
1407,1986,Basic,Married,20425.0,1,5,29-10-2012,0,2,2,0,3,7,0,0,0,0,0
7937,1982,Graduation,Married,24711.0,0,86,18-04-2014,0,1,3,0,3,7,0,0,0,0,0
1663,1978,PhD,Together,34043.0,1,97,25-10-2013,0,1,2,0,2,9,0,0,0,0,0
4994,1943,Master,Single,77598.0,0,53,01-10-2013,0,1,7,5,13,3,0,0,0,0,1
2285,1954,Master,Together,36634.0,1,0,28-05-2013,0,3,5,2,5,7,0,0,0,0,0
8230,1980,Graduation,Married,33228.0,1,28,23-01-2014,0,1,2,0,3,7,0,0,0,0,0
4791,1980,Graduation,Together,44964.0,2,35,16-12-2012,0,1,1,0,3,8,0,0,0,0,0
5313,1971,Master,Married,38196.0,2,20,18-04-2014,0,3,2,0,4,5,0,0,0,0,0
1031,1989,2n Cycle,Married,85710.0,0,5,05-05-2013,0,1,6,9,10,2,0,0,0,0,1
9860,1959,Graduation,Together,44911.0,1,11,15-03-2013,0,3,4,1,4,7,0,0,0,0,0
8780,1950,PhD,Together,59292.0,1,71,13-06-2013,0,2,3,5,8,3,0,0,0,0,0
10837,1975,Graduation,Married,23957.0,1,47,28-10-2012,0,1,2,0,3,6,0,0,0,0,0
3623,1976,Graduation,Together,21675.0,1,55,11-06-2014,0,3,4,0,3,7,0,0,0,0,0
10451,1965,Graduation,Together,29672.0,2,6,12-03-2013,0,1,0,0,3,6,0,0,0,0,0
9360,1982,Graduation,Married,37040.0,0,41,08-08-2012,0,1,4,2,5,8,0,0,0,0,0
1388,1975,Graduation,Single,33249.0,1,11,20-02-2013,0,2,2,1,3,6,0,0,0,0,0
10757,1967,PhD,Divorced,28420.0,1,36,24-12-2013,0,1,1,0,2,6,0,0,0,0,0
1676,1975,Graduation,Married,43057.0,1,30,30-10-2013,0,4,4,2,5,5,0,0,0,0,0
5654,1972,Graduation,Married,36026.0,3,34,16-03-2014,0,2,2,0,3,6,0,0,0,0,0
10311,1969,Graduation,Married,4428.0,1,0,05-10-2013,0,0,25,0,0,1,0,0,0,0,0
5081,1967,2n Cycle,Together,47821.0,2,54,20-10-2013,0,1,1,0,3,8,0,0,0,0,0
4303,1957,PhD,Together,6835.0,1,76,08-12-2012,0,0,0,0,1,20,0,0,0,0,0
4754,1966,Master,Married,33585.0,1,91,25-09-2013,0,1,2,0,4,4,0,0,0,0,0
4860,1970,Graduation,Single,24206.0,1,66,08-03-2013,0,1,1,0,3,6,0,0,0,0,0
4065,1976,PhD,Married,49544.0,1,0,12-02-2013,0,2,5,1,8,7,0,0,0,0,0
9422,1989,Graduation,Married,38360.0,1,26,31-05-2013,0,2,2,1,4,3,0,0,0,0,0
10584,1976,Graduation,Married,65665.0,1,77,02-12-2013,0,1,5,10,8,3,0,0,0,0,0
10648,1982,2n Cycle,Together,66664.0,0,78,25-09-2012,0,1,5,7,6,3,0,0,0,0,0
199,1962,Master,Single,45183.0,0,33,20-01-2013,0,1,4,1,7,7,0,0,0,1,0
3340,1977,Graduation,Married,42014.0,1,56,17-08-2012,0,6,7,1,6,8,0,0,0,0,0
9094,1955,2n Cycle,Married,62972.0,1,39,03-08-2012,0,2,7,4,3,6,0,0,0,0,0
9347,1956,Master,Together,50943.0,1,49,21-06-2013,0,1,1,0,3,5,0,0,0,0,0
907,1975,Graduation,Married,46149.0,1,36,29-11-2013,0,5,5,1,7,5,0,0,0,0,0
1993,1949,PhD,Married,58607.0,1,63,23-12-2012,0,3,2,3,9,8,0,0,0,1,0
9971,1964,PhD,Married,65526.0,1,22,11-04-2014,0,1,4,4,8,2,0,0,0,0,0
523,1989,Graduation,Married,37155.0,1,51,31-01-2013,0,1,2,0,4,5,0,0,0,0,0
2392,1972,Graduation,Married,40321.0,2,59,29-07-2013,0,2,3,0,3,7,0,0,0,0,0
213,1963,PhD,Single,23091.0,2,98,28-05-2014,0,4,2,1,3,7,0,0,0,0,0
4974,1970,Graduation,Single,83273.0,3,98,25-09-2012,0,10,4,6,9,7,0,0,0,0,0
2147,1969,Graduation,Together,76653.0,0,91,16-08-2013,0,1,4,7,11,2,1,0,0,0,1
3955,1965,Graduation,Divorced,4861.0,0,20,22-06-2014,0,0,0,0,0,14,0,0,0,0,0
2379,1953,Graduation,Single,69267.0,0,31,22-09-2012,0,2,3,4,5,7,0,0,0,0,0
4877,,Master,Married,38576.0,1,2,04-03-2014,0,1,1,0,3,7,0,0,0,0,0
3422,1975,Graduation,Married,76068.0,1,67,29-11-2012,0,1,2,3,4,6,0,1,0,1,0
3628,1987,Basic,Single,15038.0,1,93,29-01-2013,0,2,2,1,2,9,0,0,0,0,0
3859,1947,PhD,Together,73059.0,1,36,31-08-2013,0,1,9,3,13,4,0,0,0,0,0
8812,1979,2n Cycle,Divorced,13533.0,1,45,10-03-2013,0,2,2,0,3,7,0,0,0,0,0
7124,1968,Graduation,Divorced,36997.0,2,72,01-02-2013,0,5,2,1,4,5,0,0,0,0,0
4186,1950,Graduation,Together,34026.0,2,11,05-08-2013,0,3,2,1,3,5,0,0,0,0,0
3099,1970,Graduation,Divorced,44267.0,2,48,25-02-2013,0,5,5,2,4,9,0,0,0,0,0
3551,1954,Master,Together,60033.0,1,28,29-03-2014,0,2,2,1,5,2,0,0,0,0,0
3129,1983,Graduation,Married,30096.0,1,30,22-05-2014,0,1,2,0,3,6,0,0,0,0,0
10513,1992,Graduation,Together,63207.0,0,68,20-01-2013,0,1,2,3,6,7,1,0,0,0,0
4827,1956,PhD,Single,54998.0,1,3,10-03-2013,0,5,4,2,9,4,0,0,0,0,0
5176,1988,Graduation,Together,29604.0,1,88,08-12-2013,0,1,1,0,3,9,0,0,1,0,0
7494,1950,PhD,Divorced,42873.0,2,11,21-01-2013,0,4,6,1,4,8,0,0,0,0,0
2457,1975,Basic,Married,30801.0,1,23,26-10-2012,0,2,1,0,3,7,0,0,0,0,0
9671,1968,Graduation,Married,19514.0,2,47,26-01-2014,0,4,3,1,2,8,0,0,1,0,0
8132,1975,PhD,Married,60631.0,2,88,05-04-2013,0,5,9,2,8,7,0,0,0,1,0
11112,1966,Graduation,Together,70713.0,1,23,03-12-2012,0,6,5,6,8,3,0,0,0,0,0
6932,1941,PhD,Married,93027.0,0,77,13-04-2013,0,0,7,10,5,2,0,0,0,0,1
4855,1974,PhD,Together,30351.0,1,19,06-06-2013,0,1,3,0,2,9,0,0,0,0,0
11074,1977,Graduation,Single,85072.0,0,94,09-04-2014,0,1,3,4,10,0,0,0,0,0,0
11004,1893,2n Cycle,Single,60182.0,1,23,17-05-2014,0,1,1,0,2,4,0,0,0,0,0
8008,1983,Graduation,Together,36075.0,1,54,09-12-2013,0,1,2,0,4,6,0,0,0,0,0
2337,1971,Graduation,Divorced,29819.0,1,77,24-10-2013,0,3,3,0,3,6,0,0,0,0,0
5885,1973,2n Cycle,Married,35688.0,3,94,22-08-2012,0,7,4,1,4,8,0,0,0,0,0
2258,1986,Graduation,Married,32880.0,1,76,04-12-2012,0,1,1,0,3,8,0,0,0,0,0
8870,1984,Graduation,Together,35196.0,1,68,13-11-2012,0,6,6,1,5,8,0,0,0,0,0
20,1965,2n Cycle,Married,46891.0,1,91,01-09-2013,0,1,2,1,4,4,0,0,0,0,0
8140,1973,Graduation,Together,22682.0,1,51,03-10-2013,0,3,2,1,4,4,0,0,0,0,0
2125,1959,Graduation,Divorced,63033.0,0,82,15-11-2013,0,1,3,4,8,2,0,0,0,0,0
347,1976,Graduation,Divorced,40780.0,1,30,08-09-2012,0,4,7,1,5,9,0,0,0,0,0
10742,1983,PhD,Married,86580.0,0,72,27-02-2013,0,0,4,2,5,1,0,0,0,0,1
4697,1949,Master,Divorced,35416.0,0,62,13-06-2013,0,3,7,1,5,8,0,0,0,0,0
1162,1987,PhD,Single,42000.0,0,23,10-01-2013,0,2,5,2,11,5,0,0,0,0,0
7930,1969,Master,Single,26877.0,0,74,19-08-2013,0,2,3,1,6,6,0,0,0,0,0
9797,1956,Graduation,Married,58116.0,1,38,13-04-2014,0,2,3,3,8,2,0,0,0,0,0
8370,1976,2n Cycle,Together,75484.0,1,50,02-08-2012,0,2,7,3,6,4,0,0,0,0,0
4200,1970,Master,Married,44159.0,1,85,17-06-2014,0,4,4,1,6,5,0,0,0,0,0
4967,1960,PhD,Together,38201.0,1,19,29-03-2013,0,4,5,1,5,8,0,0,0,0,0
8372,1974,Graduation,Married,34421.0,1,81,01-07-2013,0,1,1,0,2,7,0,0,0,0,0
7101,1963,PhD,Widow,52278.0,1,24,25-01-2013,0,6,10,5,10,8,0,0,0,0,0
8477,1956,Graduation,Divorced,26150.0,3,61,11-03-2013,0,1,1,0,3,7,0,0,0,0,0
880,1966,Basic,Together,22634.0,0,47,16-01-2013,0,1,2,1,2,8,0,0,0,0,0
4331,1978,Master,Together,85738.0,0,41,23-01-2014,0,1,3,6,11,1,0,0,0,1,1
4475,1949,PhD,Married,69098.0,0,82,16-02-2013,0,1,7,8,9,5,0,0,0,0,0
4320,1979,Graduation,Single,60152.0,1,6,28-03-2013,0,1,6,4,12,3,0,0,0,0,0
1519,1972,PhD,Single,38578.0,2,2,22-06-2013,0,3,3,0,3,8,0,0,0,0,0
10790,1985,PhD,Married,18169.0,1,40,19-02-2013,0,1,1,0,2,8,0,0,0,0,0
3910,1975,Graduation,Divorced,83829.0,0,78,08-10-2013,0,0,4,7,6,1,1,0,1,0,1
5954,1972,Master,Divorced,42618.0,1,92,09-10-2013,0,2,5,0,4,8,0,0,0,0,0
5314,1951,Graduation,Together,40689.0,1,69,18-03-2013,0,7,7,1,5,8,0,0,0,0,0
5010,1988,Graduation,Single,25008.0,1,72,02-02-2014,0,2,1,0,3,8,0,0,0,0,0
6566,1954,PhD,Married,72550.0,2,39,08-11-2012,0,9,5,2,12,8,0,0,0,0,0
10469,1981,Graduation,Together,88325.0,0,42,05-02-2014,0,1,6,2,9,2,0,0,0,0,0
2727,1973,Graduation,Together,57100.0,0,19,04-12-2013,0,1,3,3,6,3,0,0,0,0,0
11171,1965,Master,Married,56962.0,3,60,11-10-2013,0,7,6,3,5,7,0,0,0,0,0
3120,1981,Graduation,Together,38547.0,1,49,28-08-2013,1,1,1,0,2,8,0,0,0,0,0
6417,1971,Master,Together,80573.0,0,85,14-10-2012,0,1,4,6,13,2,0,0,0,0,0
2945,1955,PhD,Together,46015.0,2,25,13-04-2014,0,1,1,0,3,7,0,1,1,0,0
1584,,Graduation,Married,41443.0,1,79,01-04-2014,0,6,8,1,5,8,0,0,0,0,0
4427,1995,2n Cycle,Single,83257.0,0,56,18-09-2012,1,1,5,10,12,6,0,0,1,0,1
5731,1983,Master,Married,27100.0,1,64,05-04-2013,0,1,1,0,3,7,0,0,0,0,0
5304,,PhD,Single,30899.0,1,35,13-10-2012,0,2,1,0,3,6,0,0,0,0,0
3136,1962,Master,Divorced,59432.0,1,88,13-04-2013,0,3,5,3,11,5,0,0,0,0,0
10991,1960,Master,Married,89058.0,0,18,07-12-2012,0,1,5,4,4,2,0,0,0,0,0
9612,1987,2n Cycle,Single,23830.0,0,3,07-02-2014,0,1,1,0,3,7,0,0,0,0,0
10473,1956,PhD,Widow,78028.0,1,38,10-09-2012,0,1,6,4,9,7,0,0,0,1,1
10821,1978,Graduation,Married,57113.0,2,45,06-02-2013,0,6,4,1,5,7,0,0,0,0,0
3850,1963,Basic,Together,14918.0,1,52,07-12-2012,0,1,1,0,3,6,0,0,0,0,0
1604,1960,Master,Married,47353.0,1,93,13-11-2013,0,3,2,2,6,5,0,0,0,0,0
2408,1976,Graduation,Married,58597.0,2,20,20-11-2012,0,12,7,4,9,7,0,0,0,0,0
10548,1995,Graduation,Single,71163.0,0,30,09-03-2014,0,1,3,8,12,1,0,0,0,0,0
5718,1950,Graduation,Married,80763.0,0,17,15-08-2013,0,1,5,11,6,3,1,0,0,0,1
1911,1987,Graduation,Together,67430.0,0,6,,0,1,11,5,12,6,0,0,0,0,0
10196,1978,Graduation,Married,71427.0,2,26,12-03-2014,0,2,8,2,8,4,0,0,0,0,0
1029,1970,PhD,Together,64413.0,1,27,01-08-2013,0,1,5,1,5,5,0,0,0,0,0
9949,1976,Graduation,Married,59809.0,2,36,18-10-2012,0,3,3,3,6,8,0,0,0,0,0
10507,1977,2n Cycle,Divorced,59601.0,1,14,25-07-2013,0,4,2,2,7,8,0,0,0,1,0
